bidder_id,price_max,price_mean,price_median,price_min,price_std
33189c09ca7067834fd25a54920f82d4nd7a4,7.64297894737e+13,7.37590056715e+13,7.42324736842e+13,6.97313684211e+13,1.37624153532e+12
3318a824cfbd3d3d177ab7e9520b21cbsrcgr,7.63898421053e+13,4.65824588394e+13,6.59030526316e+13,2.29578947368e+11,3.07994579574e+13
332484ddd66b9a3db89ee68f08b1288amq90u,7.72011052632e+13,3.39775209935e+13,1.00466315789e+13,24526315789.0,3.19309061231e+13
332ef2c7189603a497fc89345ee4f5605i5xw,1.35667052632e+14,1.35663026316e+14,1.35663157895e+14,1.35658736842e+14,2945135432.41
334714f005e994d46cf4d18093dd4d05fyxc8,7.67878947368e+13,1.14639948482e+13,1.13164210526e+13,4.18157894737e+11,4.73424841466e+12
33895230e0b25b5d3133d502ef3ecabey84m6,7.62559473684e+13,1.78049509393e+13,1.14656842105e+13,31684210526.0,2.13943286805e+13
339b8ca3185dcaffbc3ebdfd960020e8es0as,5.81889473684e+12,1.95050415512e+12,1.32026315789e+12,63842105263.0,1.7564118421e+12
33a7a0121e28cca4e42494dd0f5aa03fdhlm1,7.61777894737e+13,5.43825087719e+13,6.6507e+13,15052631579.0,2.77608018769e+13
33ba799fab5e4145b54fac4234bb6e13up0tu,7.28891578947e+13,5.47690583812e+13,6.40908421053e+13,1.20943684211e+13,2.25135887726e+13
340bc29eeeb9b9d04eb1fb72a1a9a2444brgk,1.40844263158e+14,1.34003224781e+14,1.33400789474e+14,1.27411e+14,4.00833783287e+12
340d7ea497f16bdb912ec5c6ce467f71kk7hy,7.72818421053e+13,3.45778781984e+13,1.21373157895e+13,2368421052.0,3.19667894249e+13
342f22fed8b1e90c6ff1a6b7bd80f6334w094,1.39154421053e+14,1.37589842105e+14,1.37589842105e+14,1.36025263158e+14,1.56457894737e+12
34914d163517a0cc4f0c971afb2352106vsvz,7.72065789474e+13,2.52183196881e+13,1.03936315789e+13,1.61042105263e+12,2.76225098278e+13
34a7ce35b13775be4e20930ba2788a3ebu5n0,1.32936e+14,1.31589486842e+14,1.31980052632e+14,1.29461842105e+14,1.35351634507e+12
34cc283e180fcd4902ef8758714c6d83th4nf,5.87931578947e+12,5.54242105263e+12,5.54242105263e+12,5.20552631579e+12,3.36894736842e+11
34e965deb822f329ecad42b94e8ba0ba3dpt0,7.66135789474e+13,7.07289386869e+13,7.04247368421e+13,6.50686315789e+13,3.65257587367e+12
353d05bfefe1dd96d3335575ddadf310rgnrr,1.35157421053e+14,1.32325157895e+14,1.33328842105e+14,1.28489210526e+14,2.81327737721e+12
354baa6c4764a5bde013ea3f7edc72552r3oa,7.36421052632e+13,6.46846450106e+13,7.16268947368e+13,9.13547368421e+12,1.65431087433e+13
354d4abc23881a40b8f119225e0dbd09tk1u3,1.39970842105e+14,1.32824789474e+14,1.32276526316e+14,1.27460368421e+14,3.65666395381e+12
3550d62e04bd3a1239eedbc29d9c970279b1v,7.58183684211e+13,3.66983024227e+13,1.30478947368e+13,72315789473.0,3.22826343312e+13
359444416c25e6e90ddb2e3d3d0bc23dufn9s,6.39515263158e+13,6.39515263158e+13,6.39515263158e+13,6.39515263158e+13,0.0
35a02f50226eeda275b29a09acef2177k95eb,7.07033684211e+13,3.18245578947e+13,9.35052631579e+12,3.32436842105e+12,3.00972602686e+13
35a89119272ca55d7f602689616b58c3pebir,7.66909473684e+13,7.135851417e+13,7.26358947368e+13,6.41984736842e+13,4.38098216539e+12
35b111da8e919bb34e80511be9cbd128pjjdm,3.95052631579e+12,3.95052631579e+12,3.95052631579e+12,3.95052631579e+12,0.0
35f822bee4f85d98d5b1b23c65681974ywyuv,7.56868947368e+13,5.01655614035e+13,6.48754210526e+13,9.93436842105e+12,2.87881185839e+13
361397432ed35185b5a2789867a859ec42v14,1.40729526316e+14,1.33736950658e+14,1.33377973684e+14,1.27382105263e+14,4.04472884106e+12
361c6da33ccd1c0df152fd932e6fb2a69i4ux,6.59747368421e+12,6.53173684210e+12,6.53173684210e+12,6.466e+12,65736842105.0
363ba0a2afea1b074fc1ed270c86050byprz1,1.34516631579e+14,1.31254789474e+14,1.31254789474e+14,1.27992947368e+14,3.26184210526e+12
36473d4c641c4c09c20c80e2ab35a36dwzp5d,1.36990736842e+14,1.32561684211e+14,1.32024526316e+14,1.27780421053e+14,3.33487751979e+12
367edc726ba8e667973844395493559dtf2o3,1.40926947368e+14,1.34246260544e+14,1.34400684211e+14,1.27333789474e+14,3.8151285051e+12
3694aa599f836a57b671ee0814b071775i1nf,1.40963368421e+14,1.34318061203e+14,1.34515473684e+14,1.27330157895e+14,3.45129110506e+12
369515b3af4f8ca582f90271d30b14b6r52aw,7.51132105263e+13,3.13831345029e+13,8.08673684210e+12,1.64252631579e+12,3.3185534133e+13
36b84c776aea2e008180dbc72393ed750zsbr,9.59663157895e+12,9.59663157895e+12,9.59663157895e+12,9.59663157895e+12,0.0
36e2e2f32a3872d3e958c0a58ee79bd129xdy,1.40726894737e+14,1.34859678947e+14,1.33198394737e+14,1.30832157895e+14,3.75428782668e+12
36f52ad1abfd307b73c9b69cd5197dddmmxgr,7.72921052632e+13,3.5966516129e+13,1.22656052632e+13,34842105263.0,3.21338321161e+13
3714da7069a5205137cacf89ab3a136ffx2u2,1.40965052632e+14,1.34248136946e+14,1.34526368421e+14,1.27328157895e+14,3.98916796138e+12
372bf02911448b7f62cc861074a7ac81y0jsn,1.28932210526e+14,1.28932210526e+14,1.28932210526e+14,1.28932210526e+14,0.0
3733f7ea492eef1f69f98593d2122c50xwcha,1.32540526316e+13,1.01241842105e+13,1.01241842105e+13,6.99431578947e+12,3.12986842105e+12
37702159c6cd2c1a21cf66600e96cdc6rdbff,1.31055789474e+13,1.31055789474e+13,1.31055789474e+13,1.31055789474e+13,0.0
37921a9d842612b3b0281f7098d0002539xrj,1.39249052632e+14,1.3212197076e+14,1.32317421053e+14,1.27354631579e+14,3.53559103466e+12
37bb1697e1c3922a06c2d2ea4138a4c8s6wgk,1.34529368421e+14,1.31113083511e+14,1.29252263158e+14,1.29052684211e+14,2.55444127954e+12
37bf6f23b628a3e2b5b22ba81beccbef0efoh,1.40966473684e+14,1.33646787602e+14,1.33510210526e+14,1.27326421053e+14,3.90609936413e+12
37ca0d0ded383d709676a4f9729ef39cpjfh4,1.3607e+14,1.32271488722e+14,1.32589078947e+14,1.27464105263e+14,2.30751762803e+12
37d71b4ae830fcfa6f0c4f65ec386414n8h5l,7.64042105263e+13,4.64717157895e+13,6.81111578947e+13,4.97273684210e+12,3.21469305526e+13
37ea72c53cc50112ced4f88810f1b38euoz4r,7.67254736842e+13,4.07419298246e+13,6.38388684211e+13,1.44631578947e+11,3.18343564407e+13
37ebf34eaeb8a434976416c34ed5c6d8ywyoj,7.48198421053e+13,5.445425e+13,6.86279473684e+13,4.59457894737e+12,2.84263728589e+13
38125387ec30412c438280af8931254dmvfgb,7.22928421053e+13,2.42676973684e+13,1.03041315789e+13,4.16968421053e+12,2.78437127904e+13
3835e3bbf9a17a33867860a9ba19621dp4wdc,1.39766842105e+14,1.34919556876e+14,1.35415684211e+14,1.27384473684e+14,3.6125395475e+12
384ba7c5a8ccf55d174080d9ad7de9b8mfysi,7.72743157895e+13,3.78383589342e+13,1.34165789474e+13,14157894737.0,3.18786391328e+13
385325103b3eb54b0b974523fb7a13e02go5s,7.52832105263e+13,4.36368421053e+13,6.90178421053e+13,9.05789473684e+11,3.38172065325e+13
3893d2c62d59c232112efd332bc342dap8b4j,1.40867263158e+14,1.34008705882e+14,1.32614578947e+14,1.27674315789e+14,3.88619147595e+12
38d9e2e83f25229bd75bfcdc39d776baz5zu2,7.73011052632e+13,3.82500975768e+13,1.34496578947e+13,1894736842.0,3.21215306869e+13
38e919293f5dbd62d87ce288e41aae2a281m2,7.56127894737e+13,5.93208422194e+13,6.67094736842e+13,1.38273684210e+12,2.12515081268e+13
3919be53bf4bd411ba25acfdc1362b49u4vle,6.41468421053e+13,6.41468421053e+13,6.41468421053e+13,6.41468421053e+13,0.0
392d936106b75256632c9dc83c4f1a169bke9,7.62148421053e+13,4.05528839406e+13,6.41109736842e+13,2.05526315789e+12,3.20500208282e+13
3961434cea4339f0049798fab2bc73aekuxjv,1.35452631579e+14,1.346945e+14,1.346945e+14,1.33936368421e+14,7.58131578948e+11
39802378690e7d0c61d294f5898852b96hsfh,1.32157526316e+14,1.32157526316e+14,1.32157526316e+14,1.32157526316e+14,0.0
3995d9ce0cebd62d77cb8add067d93e15oezc,7.11387368421e+13,2.73631578947e+13,7.99784210526e+12,2.95289473684e+12,3.10224527036e+13
39a5a16e5a67c2fb51789cea4d3091f0mv996,1.40965052632e+14,1.34582870368e+14,1.34589315789e+14,1.27337526316e+14,4.05951056703e+12
39b501f37dde9b055d627394964d3260qiktx,7.72933157895e+13,4.62628330036e+13,6.63385526316e+13,30631578947.0,3.11225628375e+13
39f9dad880d32ee607af7571ec24807bn1g2d,7.72755263158e+13,3.1207209283e+13,1.19638421053e+13,8578947368.0,3.09242680077e+13
3a32eb1c6dcc818e0df4953e978f2e89ljhnf,1.13545789474e+13,6.99755789474e+12,9.01684210526e+12,1.46421052631e+11,3.94329750429e+12
3a5420301c0dacbc5675f6f09aac0143tuodl,7.73025263158e+13,3.74537447619e+13,1.32555263158e+13,52631579.0,3.18737627276e+13
3a8124eb9fd3977e43f5e0762d9a09d536rob,5.14315789474e+12,4.25849122807e+12,4.94510526316e+12,2.68721052632e+12,1.1140013447e+12
3b233dc399f175100fb11ff9c66fa5b074z60,1.36404210526e+13,7.1340970028e+12,7.54781578947e+12,7578947368.0,4.25391662525e+12
3b8320619393a6f6bf12219b61cda688k4w4e,1.40757947368e+14,1.34386031579e+14,1.34009973684e+14,1.27798473684e+14,4.23576805106e+12
3b947f8c954acf4354d2c3bdcd494fb0x54ee,1.40558684211e+14,1.33937421053e+14,1.35519973684e+14,1.27374684211e+14,4.80795478688e+12
3bc8edfa1995a99110b957ee98fb5c76nkl7t,1.40943315789e+14,1.33992996711e+14,1.34259947368e+14,1.27350210526e+14,4.15792904468e+12
3be127c56b2de21dfcf2836f20afe249hqkxy,1.35215157895e+14,1.35213403509e+14,1.35213421053e+14,1.35211631579e+14,1439665841.54
3c0026d48f3d6e10cef6cdb1f708793ccwkhr,1.35329368421e+14,1.33310204678e+14,1.34262052632e+14,1.31399157895e+14,1.39537256646e+12
3c37de5e4321388ba706233d5ca4a0bfp7w67,6.87603684211e+13,6.87603684211e+13,6.87603684211e+13,6.87603684211e+13,0.0
3c77ec9f79f6febf630325ef84f2a0bcl3qg1,1.39593052632e+14,1.3347696875e+14,1.32581578947e+14,1.27561894737e+14,3.44072922944e+12
3cab5bd983f5be9c16789b6c14bae982nhi9c,1.28859842105e+14,1.28859842105e+14,1.28859842105e+14,1.28859842105e+14,0.0
3ce8aa0207022698b6d0eef09c89b381jzqi1,1.40837e+14,1.34756001712e+14,1.35438578947e+14,1.27525421053e+14,3.97592007002e+12
3d2608a892e44dad3027ab55bfaa0b26r69hy,7.72990526316e+13,4.25536208458e+13,6.46640789474e+13,10315789473.0,3.17088762568e+13
3d281a78c6a116a91baf9c8db22b56bazer1h,7.72238421053e+13,2.19481228843e+13,1.01138421053e+13,7.85242105263e+12,2.3321053256e+13
3d48d4b09fc7559bb6c129fb65c133808brgv,7.84573684210e+12,7.84573684210e+12,7.84573684210e+12,7.84573684210e+12,0.0
3d48fb12020c1a81a65fdba2d75caf0d6q2nc,1.40877315789e+14,1.33380261184e+14,1.32719605263e+14,1.27329473684e+14,4.26314750317e+12
3d54d594ffba32e8d6527a688e7227e30iq3k,7.72926842105e+13,4.47588681115e+13,6.66278947368e+13,1.21526315789e+11,3.12129040494e+13
3d575194dae5a2e2966abdf84d800a3bgbsd8,7.57221578947e+13,7.53268421053e+13,7.53268421053e+13,7.49315263158e+13,3.95315789474e+11
3d7bd741177a712ae0417bc4f4a37bcf9jo2a,1.35078315789e+14,1.35064631579e+14,1.35064631579e+14,1.35050947368e+14,13684210526.0
3d7cff3dedd8a8e02dbc551c6a61da3bibbvh,7.72753684211e+13,2.69789323879e+13,1.02805789474e+13,0.0,2.9754513271e+13
3d8cccb637b990ec64d662d66ec059cfn1p3p,6.90553684211e+13,2.42784078947e+13,9.403e+12,9.25226315789e+12,2.58522749744e+13
3d94b376bae8dd60eea48ded36134a3962glw,1.40577315789e+14,1.33897847953e+14,1.32203526316e+14,1.2779e+14,4.09933161076e+12
3d9910a238a0f282ad3132dd6fc981c8tv3tg,1.39072631579e+14,1.35070920112e+14,1.38390526316e+14,1.30161473684e+14,3.92830279692e+12
3dbb502d9d6f89b26f62cc804df54dcandhp0,1.40832e+14,1.3370074006e+14,1.33035894737e+14,1.27360842105e+14,3.97756211129e+12
3ddd3eba016fc11b07c8a9ecb3fcc2975bkru,6.90548947368e+13,6.90548947368e+13,6.90548947368e+13,6.90548947368e+13,0.0
3ded667003605eb856ed1aa2b82c1732gtma1,1.40894263158e+14,1.33855932331e+14,1.34003421053e+14,1.27327736842e+14,3.78380028482e+12
3df41510a5044de5438015f37dfa3443bt7pp,6.73602631579e+13,1.61653827751e+13,5.53636842105e+12,1.42515789474e+12,2.416245677e+13
3e0bbd7d75cf543a56919ff5069b31a9gcbql,7.6964e+13,4.18511647597e+13,6.61003684211e+13,2.89494736842e+12,3.23363044985e+13
3e2e03a4464642627e223fba066182d1qslv5,1.35377105263e+14,1.33163315789e+14,1.33163315789e+14,1.30949526316e+14,2.21378947368e+12
3e602dff2e3bbe7a52236df2294c9e059fc2l,7.73038947368e+13,4.80901648352e+13,6.77933157895e+13,47526315789.0,3.13535274158e+13
3e85a43950c71b1988a814682abd4392yakvp,1.40964842105e+14,1.33474639226e+14,1.32659105263e+14,1.27334578947e+14,3.99166043734e+12
3e9180fdf158409adc96aceffab6e00bejjah,7.67021578947e+13,3.92429789474e+13,3.93766315789e+13,1.83068421053e+12,3.17733610876e+13
3e995d6f9dda5f29c02af4c9fcb94bac0csrw,7.72733684211e+13,4.59677264455e+13,6.71853157895e+13,19947368421.0,3.19157923677e+13
3ecced86078287dbd2eac2cfac98367fbbelu,1.30773315789e+14,1.30731192982e+14,1.30732157895e+14,1.30688105263e+14,34793742162.5
3edae72a9d44c43524c0203ce38581d1790xh,1.32202052632e+14,1.32202052632e+14,1.32202052632e+14,1.32202052632e+14,0.0
3ee7de4c5a5e31b7b407827ae1370f70suenu,7.59854736842e+13,7.43539473684e+13,7.43539473684e+13,7.27224210526e+13,1.63152631579e+12
3ef2325f8b68e1c030547a2a54ea6b98zwa2w,1.27828947368e+14,1.27828947368e+14,1.27828947368e+14,1.27828947368e+14,0.0
3ef757c3d6a272681c69bbd7e071b705yzt8t,1.39951421053e+14,1.37352333333e+14,1.36606526316e+14,1.35499052632e+14,1.89262907438e+12
3f3a3705be5ea07b9ba7ee646ed756fbssuo7,1.38808157895e+14,1.35681552632e+14,1.35681552632e+14,1.32554947368e+14,3.12660526316e+12
3f977186d125ef8bcbee0c1562c7ced2b4utq,7.69644736842e+13,3.74259774436e+13,3.86440789474e+13,2.21773684210e+12,3.27032391152e+13
3fae46174ef1a7dce5e9893775f814c4so8s0,6.83751578947e+13,6.83751578947e+13,6.83751578947e+13,6.83751578947e+13,0.0
3fe1dacbdaf96fab0c213e218968c518twu76,7.72447894737e+13,4.4625993135e+13,6.48924736842e+13,92105263158.0,3.1166781078e+13
400e8b5b5447b4d11e06a8bb0754d8d6l6xoy,6.52764210526e+13,6.52764210526e+13,6.52764210526e+13,6.52764210526e+13,0.0
403640a20dbd2c4bf554e558de137deckn70o,1.38988e+14,1.38987578947e+14,1.38987578947e+14,1.38987157895e+14,421052631.5
4038ae3276c0b47f420a5d73687fb73bghgxf,7.72724736842e+13,3.68349395297e+13,1.24319736842e+13,62105263158.0,3.22587423714e+13
403d9c0288bab462bae858dc8aff2f94ti9ma,1.36401157895e+14,1.35694315789e+14,1.35714736842e+14,1.34995789474e+14,6.18393044831e+11
4070f6ad5da385ba11cc99183817eb20h69v1,7.29962631579e+13,3.94020631579e+13,6.44796842105e+13,3.73184210526e+12,3.05896650402e+13
4073de52fb5c46376dc3cac6b2f2cecdxyqjg,7.56957894737e+13,3.93152727273e+13,6.49121052632e+13,2.15315789473e+11,3.29915692192e+13
40829191b83242ef1f380f90876cdd74mrqe1,7.06226315789e+13,7.53836939797e+12,6.99963157895e+12,1.04578947368e+11,7.50203021561e+12
4089a2b7f26e5c13a7f3350bd52ebf8fh21nm,1.40962578947e+14,1.33248574603e+14,1.32243368421e+14,1.27327947368e+14,3.84374430016e+12
408f81a85f3b31f8cabedf6ccd381961pop72,1.40419e+14,1.33602263158e+14,1.30722526316e+14,1.29665263158e+14,4.83944743589e+12
40e00fd204d0ce97110032bfc47f423d0bgrd,1.38849157895e+14,1.34439067923e+14,1.34301078947e+14,1.31844631579e+14,1.92288113944e+12
40ef6a4a0c99b478fee1c93f4105b9d9mh9iv,6.63374736842e+13,6.63374736842e+13,6.63374736842e+13,6.63374736842e+13,0.0
40efc98d259ee36a8c2a387ba49f39d0fa39h,1.40910157895e+14,1.34273085646e+14,1.33895131579e+14,1.27355631579e+14,3.86355944378e+12
40f2eaf03624a31952397644f1b79a6fvtfjf,1.40877263158e+14,1.3388973925e+14,1.33469473684e+14,1.27503315789e+14,3.89690310139e+12
414af5edf09c473bde75644b76a68e7feesrw,7.72965789474e+13,4.15115802761e+13,6.44506315789e+13,7894736842.0,3.22564406801e+13
417adcdcd7157e75c66469c07208af00qjnuo,1.09917368421e+13,1.09916052632e+13,1.09916052632e+13,1.09914736842e+13,131578947.5
4199816cef8be846ca71ae752575744fimyto,1.38549842105e+14,1.34745934943e+14,1.34714526316e+14,1.29606526316e+14,3.47381528576e+12
42025aabb56a61f3bea90d27b283b517dyk4t,1.40809789474e+14,1.40809789474e+14,1.40809789474e+14,1.40809789474e+14,0.0
420e7aebb49d7ab3c04e109a98e152d7kquiz,1.35576052632e+14,1.32192082707e+14,1.32520105263e+14,1.27687684211e+14,2.89113253242e+12
424aed9d807cfe0b2167cfdaa4957fc0heell,7.10914210526e+13,1.95761631579e+13,9.42684210526e+12,2.06678947368e+12,2.59457792176e+13
424b638423f4862b2a84f22ec25fa22eb2c8p,7.20139473684e+13,7.20139473684e+13,7.20139473684e+13,7.20139473684e+13,0.0
429b876aa7e2d6741ddf322685363ccchue2v,1.36502631579e+14,1.32329873684e+14,1.31536947368e+14,1.297e+14,2.14338556737e+12
429f301119adc32d35541dd4d60903563s7nr,1.40029789474e+14,1.33645744666e+14,1.34428684211e+14,1.27531157895e+14,2.78144200622e+12
42c407eb70ddacdcd59d63f22caaafc4fa0p2,1.40668578947e+14,1.343828209e+14,1.35816684211e+14,1.27433947368e+14,4.13971267031e+12
42cce5c657dc7d99911d950cb22fcb4fmzz5e,4.05973684210e+12,2.62489473684e+12,3.68378947368e+12,3.73842105263e+11,1.48784081558e+12
42e631af9bd00e5e816f08eba3b102d5ch576,7.70361052632e+13,6.90433592045e+12,6.03284210526e+12,2210526315.0,7.41415922575e+12
42f754cb72e01c08005598e1f9383341fn7xh,7.72355789474e+13,3.60490398454e+13,1.25114210526e+13,83631578947.0,3.24840168731e+13
43295f805d813e816fee438d9a394bc4o4of1,6.831e+13,2.72990451128e+13,1.29332105263e+13,9.38242105263e+12,2.59099838407e+13
43553dd8b9370fbba5efa6b652d9b43ezsj11,1.36799736842e+14,1.31703960526e+14,1.32435684211e+14,1.27355157895e+14,3.53661563956e+12
4376fc192e83a1a5d7a83085369916e8rr035,1.36124421053e+14,1.33205526316e+14,1.36045631579e+14,1.27446526316e+14,4.07235498578e+12
437ac1b8d08c3b328924aad097a3dcdey2m1k,7.72847368421e+13,3.91774983449e+13,6.37771578947e+13,1.82947368421e+11,3.23048630215e+13
437c191e614776c1535305f602ea9033sdfmf,6.27163157895e+12,4.18396491228e+12,5.46457894737e+12,8.15684210526e+11,2.4044153346e+12
438e53670ffa2990cdef656700bb49bf684fz,1.40409789474e+14,1.3352494347e+14,1.32719315789e+14,1.27470210526e+14,3.76415356849e+12
43bd7fe0ed7629fa774a461127a629f19je0a,7.71637368421e+13,4.37459479167e+13,6.45737631579e+13,4.33684210526e+11,3.09429001875e+13
43c76d050c9d2509d85c9dc2b1a1dba4zb3qt,1.40837789474e+14,1.33562506739e+14,1.32750526316e+14,1.27345e+14,3.97750491077e+12
445305769cbfccafc89ff5ebd004598einesy,1.40957473684e+14,1.34018070735e+14,1.34044894737e+14,1.27330210526e+14,3.96796037954e+12
445eea09a6299164f60dd11f23276b44rkt8q,8.24694736842e+12,8.24665789474e+12,8.24665789474e+12,8.24636842105e+12,289473684.5
4483201dee43b51f338c0efd3b13bb895tric,1.40456578947e+14,1.37488070175e+14,1.40449947368e+14,1.31557684211e+14,4.19341700479e+12
44bc1c87245aac66d176620f6ac9611ddbcil,1.40911578947e+14,1.33741086124e+14,1.32220947368e+14,1.27574684211e+14,4.06371336699e+12
44be920e88377290bb204795f05a20369jp06,7.65517894737e+13,3.92450789474e+13,3.92450789474e+13,1.93836842105e+12,3.73067105263e+13
44bfa21b7d497f097a594c8861d4f8d4w5e97,7.72943684211e+13,2.70370665599e+13,1.00659473684e+13,421052631.0,2.94748522886e+13
44c38c27b9de757c8c7c05cf07b7e3eb14qpt,1.35258894737e+14,1.35258894737e+14,1.35258894737e+14,1.35258894737e+14,0.0
44c75302aa4404e23781f8337cddf6ed5tqun,1.38785368421e+14,1.38785368421e+14,1.38785368421e+14,1.38785368421e+14,0.0
44d34926c0863edb7575b819980e0e728pn5b,1.27515368421e+14,1.27515368421e+14,1.27515368421e+14,1.27515368421e+14,0.0
452619e019e5651a8d98e3d59a478b7fez5e0,7.23242631579e+13,3.58450087719e+13,3.41608157895e+13,30157894737.0,3.44529448796e+13
4566ae63ee93ffc6b000b5cbea7f6a8ehbg00,7.29006842105e+13,5.92745037594e+13,6.47640526316e+13,1.01201578947e+13,2.0262881412e+13
4579226b86f3ca5b5ea1597efabae4c42j4rw,7.46551578947e+13,2.69928421053e+13,1.26000526316e+13,8.11610526316e+12,2.7580222022e+13
458c8c4e10e5c1b29e3fbe5ee56d46e8y3fb3,1.40966e+14,1.34205205512e+14,1.34550684211e+14,1.27326894737e+14,3.6999171689e+12
45927dd51fb4301c459ab96d48f64752q0o9e,1.40878157895e+14,1.34713967419e+14,1.32890263158e+14,1.27420105263e+14,4.11555636471e+12
459ea22b6b51936d0788de9f78a3547bf4jrw,1.36292894737e+14,1.33196107287e+14,1.32441473684e+14,1.29493105263e+14,2.27697800583e+12
45c3a73b88760d4390f42ea4fae97d84la5wh,1.39199894737e+14,1.33389315789e+14,1.32409210526e+14,1.27922052632e+14,4.25868073006e+12
45cfe8744884eb207048e3cbee31ec56hd9lm,1.36329421053e+14,1.34159442105e+14,1.35264473684e+14,1.31688e+14,1.88027469279e+12
45e4c7fe66077b5b7b338f19f476f9d85jlk0,6.92538421053e+13,4.36987684211e+13,6.49543157895e+13,3.65931578947e+12,2.9480665947e+13
45fe4f0fb849e7195a1efd5495d1285f2culj,7.11246842105e+13,2.82489824561e+13,9.16784210526e+12,6.24105263158e+11,3.03085900233e+13
460e932b11a1529d78246317757899ccfaxng,1.40946578947e+14,1.34547931277e+14,1.34820842105e+14,1.27345421053e+14,4.07867499242e+12
461b089147eb78c582ca8a30fa7581a7mflo5,1.40702684211e+14,1.35467385965e+14,1.34114421053e+14,1.28707052632e+14,3.73009148869e+12
461c1d143120270fff5ebc1b91934951378ud,1.27537894737e+14,1.27537894737e+14,1.27537894737e+14,1.27537894737e+14,0.0
461dc3d03d1e28d52770a4d3dc7db34558fcg,7.7163e+13,2.78527413696e+13,9.37415789474e+12,61631578947.0,3.04355926506e+13
462df7ecf1d47980dea6a93d44fb408d4u2d5,1.40848421053e+14,1.33155437099e+14,1.32944736842e+14,1.27463210526e+14,3.69926108915e+12
4641b5a43c7a2496ef93af2ca590d2c94s20x,7.67775789474e+13,6.01462415655e+13,6.83573157895e+13,4.69257894737e+12,2.26157328822e+13
464506515f2ae684bd510b3a50b9121ec7v3a,1.40717526316e+14,1.33292142857e+14,1.32324289474e+14,1.27369789474e+14,3.73297561833e+12
465c4f2ad08cc1e5f7a5e1e3ac75654ealh0g,7.11944210526e+13,3.56993875598e+13,1.30537368421e+13,3.96357894737e+12,3.01535232616e+13
466ebf78d7326a38db1e19fdc1c70e9b1qu0z,1.36095105263e+14,1.36082815789e+14,1.36082815789e+14,1.36070526316e+14,12289473684.5
4679df74080bc22e29676bddc5bcbf51gsyds,7.59245263158e+13,1.28265584795e+13,5.61107894737e+12,5.43368421052e+11,2.16705660937e+13
4694d67c21e9a2edd614e717aa3f4dd2e0w93,1.35232157895e+14,1.35232157895e+14,1.35232157895e+14,1.35232157895e+14,0.0
46a28eaed47c29b4fd148a50cde44840u0bsn,1.40967894737e+14,1.34054868228e+14,1.34646315789e+14,1.27326578947e+14,3.90181660791e+12
46c0ae10d60c4fde2b6301bbafecd7b8dcla1,1.40940578947e+14,1.33560249572e+14,1.33221368421e+14,1.27355947368e+14,3.89974626551e+12
46ceb58fb7a57d86a26cfa154c940a8cuktu7,1.40952e+14,1.33756072139e+14,1.33749184211e+14,1.27352052632e+14,4.08880829416e+12
46f1d7df0a8ffcc10c3de0dad8979cabgr9ig,4.64989473684e+12,2.55286842105e+12,2.55286842105e+12,4.55842105263e+11,2.09702631579e+12
4703c8940eaa3f3bf5082ec2f155a8619i1yw,7.7271e+13,3.80401536273e+13,1.32178947368e+13,1.84368421052e+11,3.28126223569e+13
470727c18798cf0e0ecc2a0dca207cafuena7,7.32019473684e+13,7.32019473684e+13,7.32019473684e+13,7.32019473684e+13,0.0
470a0e402bb9cb4d48c2a450d2043e87flc2m,6.02405263158e+12,2.70859899749e+12,1.96078947368e+12,1.07210526315e+11,2.0562647583e+12
47183c1427a3cee97ff9bd167844e65d9dzi2,7.70413684211e+13,4.9362372807e+13,7.08111842105e+13,3.54368421052e+11,3.2287007746e+13
4731be79b5c7e894dabe5986e747b97bd6yxh,1.39337210526e+14,1.36862631579e+14,1.36862631579e+14,1.34388052632e+14,2.47457894737e+12
4741959d26f99012b8a6a3e3954eae40hsy6j,5.60210526315e+11,5.60210526315e+11,5.60210526315e+11,5.60210526315e+11,0.0
4761b2fdb4ce610d1d8dd9ea50f478cf7et0f,1.34081842105e+14,1.33186526316e+14,1.33186526316e+14,1.32291210526e+14,8.95315789474e+11
47c5cd21a74e45dd294cdd53041ec0a3dw3ge,1.40959894737e+14,1.34150189959e+14,1.34804789474e+14,1.27329473684e+14,4.14404972024e+12
47d1dbfb67706772f8a44f50e5656602z04rc,1.37567789474e+14,1.30604618421e+14,1.29015184211e+14,1.27679473684e+14,3.20895436063e+12
47e0637718480102d235233c83661a7850foh,1.36311e+14,1.31908219298e+14,1.31657210526e+14,1.28205052632e+14,2.81676068698e+12
48044b1b1f47f168864bc7c4a58a65ecmt187,1.39438473684e+14,1.33698695291e+14,1.32153473684e+14,1.27828526316e+14,4.73617341721e+12
48117c1e2b56cfc8739f83683e01d9b2aoc66,1.40681157895e+14,1.37277473684e+14,1.38737973684e+14,1.28537947368e+14,3.74667574665e+12
481db1a88023d22b3533044bff5239dbf3cda,1.40921315789e+14,1.34047892544e+14,1.34750842105e+14,1.27441789474e+14,4.55631927085e+12
481fdbc92e77bba4c9611841a7d74071elwx6,6.83693157895e+13,1.47436118421e+13,6.74652631579e+12,4.22157894737e+12,2.04267093963e+13
486dc9de91d243625863313adc03aa6bv4s1e,7.72836315789e+13,3.80015587685e+13,1.32665263158e+13,92526315789.0,3.22862438574e+13
4882587d42b3d7d8d7bec4315203f10bl2fts,9.262e+12,9.262e+12,9.262e+12,9.262e+12,0.0
