bidder_id,ip_entropy,url_entropy
40e9bf4897915bce9e259d308ee7c0b2mwrgw,100.483291965,38.4106599875
40eebbebd2181a1bd6aad6c76028faf913mfb,249675.130967,115991.736663
40ef6a4a0c99b478fee1c93f4105b9d9mh9iv,0.0,0.0
40efc98d259ee36a8c2a387ba49f39d0fa39h,1432.72813983,571.72420602
40f2eaf03624a31952397644f1b79a6fvtfjf,614.368119027,0.0
40f48433c3bfad359d8059feb9fd282dhhcq9,4.78749174278,4.78749174278
410090bc8d991fb889bd10b92a5f0b01qy5pn,0.69314718056,0.0
4116845a168e24d9158b6223945b0049y0p4p,3585.64532099,2372.94543569
4126bfd1c612699bd521b9499bb4796d74y9x,31576.3607077,17342.2359026
4133f766df9b314505af96ebae8e95aalffdo,164.404951143,47.1352042168
4143e6dad40109ffe1ad120613a9ab0fq5wq0,0.0,0.0
414541c6fa8c9212db9d9dcb5db9fd37fhnwv,0.0,0.0
414af5edf09c473bde75644b76a68e7feesrw,3820.60674548,2598.95863869
415145b840cb4d40feb9272ec1b4e0e0ztvfi,18.6809628422,5.04985600725
41618c30828c4a0b24299706e8cfbc0f2zwnk,4.78749174278,0.0
4166f602845d237a960e4e79007cad10xbkdw,110477.917135,78034.6742521
41736b17949c37a00a1173180597ac62d8i3a,0.0,0.0
4174ae87db346de9b0d8db5cc5d1cd9f0zji0,0.69314718056,0.69314718056
417adcdcd7157e75c66469c07208af00qjnuo,0.0,0.0
417f366eae78f0d8953b17c1439be66ffq7a1,217.043786933,163.698102462
4199816cef8be846ca71ae752575744fimyto,2290.2257421,725.328926013
419c7f56b6f84f239dc99fa530b9016fyvlev,5262.46100717,3040.37252516
41a9408b228f57d117692afdc4d61329p80iw,0.0,0.0
41ac3ba487f2095eb96512e766bc5d3243z79,5452.8603826,3465.21787631
41bb72125c871cbf586f448287697797w7kkg,1.79175946923,1.79175946923
41eb9d7a5edfe3836890f1b758c25d239armz,15.1044125731,11.9263587427
41fa64fec1eef4653dd8891c5db084d4d8hdu,14308.2575143,10092.4661906
41fab4dd4eeb115745d24ebd6d6e6bb7ug8y7,6.57925121201,4.78749174278
42025aabb56a61f3bea90d27b283b517dyk4t,0.0,0.0
420e7aebb49d7ab3c04e109a98e152d7kquiz,6.57925121201,1.79175946923
4226a8f11d22fccfab0045b7d7f29787t1aqi,44.6869917179,21.0362155761
422b82b6a6069dc4a540ad0b21f33cf5vs5zc,7357.02003295,1251.363898
4232a238b62c76354ab4b078ae70c7dfmhorx,24807.9942142,22045.1235706
42411a01d1e1b0ede6b8ac2cd6a30be2kf3lc,0.0,0.69314718056
424aed9d807cfe0b2167cfdaa4957fc0heell,12.8018274801,4.27666611902
424b638423f4862b2a84f22ec25fa22eb2c8p,0.0,0.0
427161937178a3d267b4eedb5603a118dl5o7,40.3889681921,18.6924704491
427f5be57d6416f2e6c63550f73620f2bwnz1,103.45370643,55.4871778431
428df8587826da91bf7adf0f90881795pqlm4,6.57925121201,5.88610403145
429b876aa7e2d6741ddf322685363ccchue2v,12.8018274801,2.19722457734
429c58127e7eee9901d07c9bd902301aa1w6m,0.0,0.0
429f301119adc32d35541dd4d60903563s7nr,220.71668515,228.16443643
42a4fa5509dcc8568225e896dcec430ais0a7,83.6681726565,71.0204958562
42c407eb70ddacdcd59d63f22caaafc4fa0p2,790.56428223,802.553246013
42cafb9824dcd68ce7631428dd981c5f6x255,67.8897431372,57.5728223069
42cce5c657dc7d99911d950cb22fcb4fmzz5e,3.17805383035,2.48490664979
42d68de5fac9c929d58d277a6f1287e0qbql4,10.6046029027,0.0
42d77d7454fc5d584b24fd4db1c690fbpa4ng,611.113067707,536.408294854
42e631af9bd00e5e816f08eba3b102d5ch576,467.374391097,10.7459164358
42f51eb034757f181a3da2a2524e6e5fzmdon,2.48490664979,2.48490664979
42f754cb72e01c08005598e1f9383341fn7xh,736.816689961,570.130648788
430157deb6489c9694099baaae276ac3nz3jg,617.846385253,495.109718553
4311cfbda7aad6dcea37bd3984b3b2fdddfgy,17.5023078459,12.9379596544
4312cf198efa6d3e8a56f769891d651ckg9pf,47.0848869907,0.0
43253785c89ed2a1b674089a4cd08db2ts6o3,260.357301607,232.170348151
43295f805d813e816fee438d9a394bc4o4of1,6.57925121201,5.88610403145
4329e6aa396163eaa8e97b6464f8b0dce4psh,0.0,0.0
432d458a5aa84e9220805679daccdffcjdrlg,710.17876529,245.801057974
43303f008c8bbad1f83695155a4cdcaenrt6d,14065.0989845,8567.35511273
4335c5ab60e47755ba4407f51bb2bcd6c1ajp,1889.06215076,1243.50534657
434d20a5df404871cfaa7270148fbef2q7208,15889.2054507,9574.63596617
43553dd8b9370fbba5efa6b652d9b43ezsj11,8.52516136107,0.0
435f3414afda395f6220fc2da77d0cde4ma0p,9049.54873093,8407.90301571
4368b0f1eb903511b785deb2b6d6018envkew,70.5638917866,52.9745725637
4376fc192e83a1a5d7a83085369916e8rr035,0.69314718056,0.69314718056
437a7dadd05f5111979c9e883cb5cd89l67jf,0.0,0.0
437ac1b8d08c3b328924aad097a3dcdey2m1k,1480.17186009,577.022606675
437c191e614776c1535305f602ea9033sdfmf,0.69314718056,0.69314718056
43863e179b6142b774b6c49dd1bcc6e8uzgy9,128.720044858,73.7071107787
438e53670ffa2990cdef656700bb49bf684fz,61.261701761,61.261701761
43a4e01748901b62b4b23b0b6c39cff8trpgz,20.7604043839,21.8590166726
43acb1c8d044c6b78d6327dbeb68efb9wor0y,4.78749174278,4.78749174278
43b90dabb43e83c94af5b2e0de339830tyui7,10249.3114355,11858.5718374
43ba96d425fe92d4d5d0985f1bbab6e3p8ewf,5.34710753072,0.0
43bc5e56fbed4ca57cf04a5e4dc476190nfmo,0.0,0.0
43bd7fe0ed7629fa774a461127a629f19je0a,316.310016199,189.159238089
43c1de3feed5643f29faaec8113ee5c2q5v0v,296.637429709,85.8683415786
43c302842dfe43def4795baee4501b10abgxe,0.0,0.0
43c42e569b1324c2033da4b904533367qkc40,74.6582363488,19.520792408
43c76d050c9d2509d85c9dc2b1a1dba4zb3qt,661.906593301,596.312514814
43d045a18ace42a24ff2f2e3fb6010f9jn5au,1.79175946923,1.79175946923
43f964b9782371167747c99a58de4282i136c,65.0478344361,69.6052139582
440058ab6180c8a690de52cb98ea3891g2365,0.0,0.0
440365ffb600500d17e22d51088d8ae29c746,30.6718601061,30.6718601061
4410adb224266027353706dbd498e0f1ujzn3,15554.967112,8896.57845953
4411a10ffb19b2f362052a1684e53073sd571,1406.69311145,1440.0316117
4430be099debde52bb83e6c02e591a96zs8it,0.0,0.0
443b175d50fcd7d395d4a754c78f4dd5powgs,0.0,0.0
443b917e54d95da0529227ebc3cd1744alqrm,0.0,0.0
445305769cbfccafc89ff5ebd004598einesy,20420.342178,14862.0244808
445617e06dc8c207d29c972999b16c6c0l0q7,39.3398841872,28.7352812845
445c9b65462f9e2fe7edd215803244b3is2f7,0.0,0.0
445eea09a6299164f60dd11f23276b44rkt8q,0.0,0.0
446673e8c6e25885f8107e752479a069x9em0,127.29144544,47.0996470847
447096a94b60ffdaff922d52f1c7e727fctfb,105.529669708,72.9229492886
4483201dee43b51f338c0efd3b13bb895tric,0.69314718056,0.69314718056
448e22cccf87f27ff7933df9febc34batow05,9418.26612317,7585.22553418
44a47ffc4db6c62d71728735b618c37134k8w,4.78749174278,0.0
44bc1c87245aac66d176620f6ac9611ddbcil,81.5579594561,80.171665095
44be920e88377290bb204795f05a20369jp06,0.0,0.0
44bfa21b7d497f097a594c8861d4f8d4w5e97,19283.1099641,113.759267933
44c353a401d847cd520d772049068b59s1s72,187.935026243,158.467138941
44c38c27b9de757c8c7c05cf07b7e3eb14qpt,0.0,0.0
44c75302aa4404e23781f8337cddf6ed5tqun,0.0,0.0
44cde19b3e747f0cda4828bd5c0cdd77027bw,8.52516136107,5.34710753072
44d0ea0eaadc39cc549653981660a46buthgq,11.9263587427,11.2332115622
44d34926c0863edb7575b819980e0e728pn5b,0.0,0.0
44dc9b6a08294d481ae06c6c8bf59f88mlqpy,0.0,0.0
44e5c221dc00065de9f2740ea1f25999i1b4e,35282.9920729,19434.956466
44e9015cb55897906799d2bbe8d9ecfb499sv,0.0,0.0
44eb50582d62b5d9cf80328a0c79ef9287py6,6.57925121201,0.0
44ebbc2999b42d5b3504397d46e62a90kb1fo,5223.33964083,1744.46078532
452124ee6a2cbf1d7994e6ab2611d0bf8a5hb,92.5416407118,54.4795991775
452619e019e5651a8d98e3d59a478b7fez5e0,4.78749174278,4.78749174278
453a3467801a06619f6a740d03897ce0dzbl4,0.0,0.0
4555a051aabe843b04c7edb366947f25sr4mq,157.398903192,124.100147321
455ada61d473da5a8b46dfec946d0c78k50oc,365.62330061,340.525605485
45607fc24c7be16e1eb435939e40abcdhr1vh,346.727729734,223.285105713
4566ae63ee93ffc6b000b5cbea7f6a8ehbg00,5.88610403145,6.57925121201
456e14a42046506ee7f195be6214e1bexiepi,837.817936479,679.120755023
4578be48d3d941688a695c2d50af5694dxbac,0.0,0.0
4579226b86f3ca5b5ea1597efabae4c42j4rw,1.79175946923,1.79175946923
458172a6455a457b1784eebfc663241a25lwy,39.3398841872,8.66802408112
458492af11e8624e0d38f9a29854de334nrwe,4900.33851823,5849.81720851
458c8c4e10e5c1b29e3fbe5ee56d46e8y3fb3,5201.2647741,6633.7350477
459027d0301265470842a9fa23bf5fe69qpzv,0.0,0.0
45927dd51fb4301c459ab96d48f64752q0o9e,42.3356164608,35.0632180682
459283816b011d0addac9fc7354e3bb83si2z,997.372237156,336.017984169
45972f59df79953d9bcf04a76dbe0f51z23qd,126236.16141,115706.193521
459ea22b6b51936d0788de9f78a3547bf4jrw,58.003605223,43.4100182737
45a045968f979350f1d66e0ed9e515f0sutkw,4.78749174278,0.0
45b0623cd2a0ae96374a399d0ebe6835lp42k,0.69314718056,0.0
45bd56666e7f3693a319ac24d7dd4046m5ime,75509.0824215,51764.9694286
45c3a73b88760d4390f42ea4fae97d84la5wh,19.9872144957,16.8091606653
45cc879bbb3a99de5efbb4cd1899adbf8l7f5,12.8018274801,12.8018274801
45cfe8744884eb207048e3cbee31ec56hd9lm,3.17805383035,2.48490664979
45e4c7fe66077b5b7b338f19f476f9d85jlk0,3.17805383035,2.48490664979
45e6d54e2fcf4211a9310d1f76b1ab618c8ea,25.1912211827,6.9957661563
45ea540db231cf77c0436f303e867f4bcbpov,19.9872144957,19.2940673151
45fe4f0fb849e7195a1efd5495d1285f2culj,4.78749174278,4.09434456222
4609eeb02359c1f36b32acfe7e4f15ac3qfx8,76.7059291922,12.8415377457
460e932b11a1529d78246317757899ccfaxng,562.122741864,52.0096112576
461b089147eb78c582ca8a30fa7581a7mflo5,15.7105483766,0.0
461b7670da79ac442f5955f3e1fb5dabq1unx,8.52516136107,7.83201418051
461c1d143120270fff5ebc1b91934951378ud,0.0,0.0
461dc3d03d1e28d52770a4d3dc7db34558fcg,327.185287704,0.0
4620e5a8d03a6ad63eed26d059108678yyys8,27.8992713838,2.7080502011
4624d59223675495fde7caf38ea319f9d7ohq,1.79175946923,0.0
462809b038500eb121ea94bd4538613dhoczl,179.069997056,134.967700811
462df7ecf1d47980dea6a93d44fb408d4u2d5,277.37442626,68.6872463598
4639ff6cce84b6d1d8186b398ed2f80ae31hg,25.1912211827,21.6077022443
463fcc6186d1967fc97a40f2be0f8305lm1h5,719.242923151,579.04438298
4641b5a43c7a2496ef93af2ca590d2c94s20x,102.968198615,22.2766279973
464506515f2ae684bd510b3a50b9121ec7v3a,898.896151351,539.208125535
4650bd2a4b57badaa970e1bbc602da956fgt1,667.730378568,284.660484064
4655b99e11c4cc77418e3d16a942036emfqw2,0.0,0.0
4658731a7b11b2722c9d2437baf9016en053i,0.0,0.0
465c4f2ad08cc1e5f7a5e1e3ac75654ealh0g,15.1044125731,2.30258509299
46694d1416456435c9afda3992a16b521ed2e,0.69314718056,0.69314718056
466ebf78d7326a38db1e19fdc1c70e9b1qu0z,0.0,0.0
466f14294f0c588cab3741348f8f45afro5pm,9030.9807862,7602.2694162
4673f3d02df1455f5c7ae8036fe8c17fpsrce,0.0,0.0
4679df74080bc22e29676bddc5bcbf51gsyds,33.5050734501,2.83321334406
4694d67c21e9a2edd614e717aa3f4dd2e0w93,0.0,0.0
46984d377580ec4442b033d9f9781de68uig5,12.8018274801,2.19722457734
46a28eaed47c29b4fd148a50cde44840u0bsn,263661.840072,29647.3678828
46ab934cc91ae035935ce692c7cdf978muere,1569.35013094,1668.53897218
46ad7367a12a4ccfab399d195909dac85tq1p,218.778387989,132.409468154
46af13ddcb4eae83028ffab6ffce1a1cr72hv,331.260552528,32.5809434584
46b998ce4c2ef24385e899c10fca69e2cgyly,502.985200836,531.928611896
46c0ae10d60c4fde2b6301bbafecd7b8dcla1,2318.22165292,1730.69524653
46c2a45173fe0917fbb88ea244c4b690cgqg8,0.0,0.0
46ceb58fb7a57d86a26cfa154c940a8cuktu7,6110.72232347,3476.0671903
46d382ea8e491498bd44f67515547936tcwt2,0.0,0.0
46de73dd87498e196816309d493e2119wht4t,180.887299863,153.357844951
46e3683186e98d4c4b218f33602e8a0eczi5q,0.0,0.0
46ea414d75009b41f40ca5c3e7c2213cpx9uc,24672.4342109,6005.44195298
46edf470086096ad2d5e01cc48554a6cx84xh,4.78749174278,4.78749174278
46f1d7df0a8ffcc10c3de0dad8979cabgr9ig,0.0,0.0
4703c8940eaa3f3bf5082ec2f155a8619i1yw,684.03426902,111.236379242
470727c18798cf0e0ecc2a0dca207cafuena7,0.0,0.0
470a0e402bb9cb4d48c2a450d2043e87flc2m,42.3356164608,33.8104550997
470af95570ebd931c4d9dd564e005de9a7sdv,0.0,0.0
470cb23dd332e6d49030745f8ea983c80piie,151.716445404,46.4180976473
4714284973cf01b6205c24314f63efb5in821,0.0,0.0
47183c1427a3cee97ff9bd167844e65d9dzi2,16.8091606653,7.74500280352
471d00c20acf7c61faa2758e871c898case37,0.0,0.0
472641bbe8c4bfeb799f0bf45b081b15xvozo,68.0789851368,65.7764000438
4731be79b5c7e894dabe5986e747b97bd6yxh,0.0,0.0
4737bd89c262550aa5a80e64f27b4775lcpxw,1.79175946923,1.09861228867
4741959d26f99012b8a6a3e3954eae40hsy6j,0.0,0.0
47460568c86af7e3ef030ab7c892a25b52gnu,116811.316622,61614.4969094
4746c1f4f493c538c1c3ba7f9ab1e2dfxodcl,607.091806735,540.467729971
4747b49d07d59c361f99e6c4176aa9cdem69b,4837.46089745,2190.30287426
4747c45076b1f35680006486ad3376c6eta7p,1.79175946923,0.0
474ae7c8bd509560e02fbaef8251546dwryh9,2553.08230679,1783.68909235
474e46edc6feaf8250d35d9d63ede2ce4m8um,11994.3818367,6090.29508733
4761b2fdb4ce610d1d8dd9ea50f478cf7et0f,0.0,0.0
4774036a7a5ff2571aa989c2860c7428mhizs,24.4980740022,0.0
4775f94223d60be27ac2a30f7f722ea4m7i4z,3.17805383035,0.0
47a16c48b321926385db94b5a302642awmq11,103.109350558,0.0
47ac630eb3c096a244e7df54a3c00413o0r63,0.0,0.0
47af53e91f8ffc840bb865bbdf3b2516jaqvv,0.0,0.0
47af7d7f611b9e407fb013e884bfcafe4gvnx,91867.0044705,44359.9593361
47b5a29dc17b7ce031f37b279b4611f507xj4,2141.30326326,1254.70849665
47c2e93147dffb662878f2a5c78d396603d1z,0.0,0.0
47c5cd21a74e45dd294cdd53041ec0a3dw3ge,14025.5363338,10458.2106729
47cb11ae33fe5080567fba838f889bcfn65i1,12.8018274801,6.22257626807
47d1dbfb67706772f8a44f50e5656602z04rc,39.3398841872,0.0
47e0637718480102d235233c83661a7850foh,4.78749174278,4.78749174278
47e1969fdc8fb6fb2274bfd860dbbfa31xp4t,6.57925121201,6.57925121201
47efdea29f084d75516f475ee2e21695ira9g,2614.24009834,177.98505312
47fd579830bcfe8d16d2d1e11dbd32f0uzx9r,0.0,0.0
47feca42fbe0a24fe49983be12981290yih00,0.0,0.0
48009cedaefc4892ff8e26a4bf1184df1vfzi,982.928296367,794.573844117
480402b6f43e02c0f1b8da66025945f0oe9u4,103.741388503,39.6157482409
48044b1b1f47f168864bc7c4a58a65ecmt187,33.2173913777,24.2867649085
4804cf67532d8b3e79726c5a5b74b985q6odg,25059.5356455,16197.8800977
48116bea5a0a89e4733011b2df8be8ear9cu3,388.113372442,182.751933784
48117c1e2b56cfc8739f83683e01d9b2aoc66,49.8149160985,31.6194610721
481dad204c4a2169d35f87b980da42a340mm0,0.69314718056,0.0
481db1a88023d22b3533044bff5239dbf3cda,136.802722637,47.3502286437
481fdbc92e77bba4c9611841a7d74071elwx6,8.52516136107,3.73766961828
483753c25facf00028067706fe7b2314i4ly9,0.0,0.0
48399c79115b6f02a200726445c179bf87b81,0.0,0.0
484dd78af1eeca9f794f589c1dec48fb6xx91,3.17805383035,0.0
4852ed56b7d165268aeb17b0fd290a0etklzr,95.7196945421,65.5586600598
486526c330bc50264e4378b22591203di1urf,0.0,0.0
486dc9de91d243625863313adc03aa6bv4s1e,1126.05996171,804.005512404
487d124d03b63cb87f4cd60b50d574d5hnc12,12.8018274801,6.22257626807
4882587d42b3d7d8d7bec4315203f10bl2fts,0.0,0.0
489032287295068f873b18688a973e3cyd9gy,16.8202105015,6.9957661563
489a49069b03c3ff1c954d4b735199fdo55o5,0.0,0.0
489adf672cf4a420524975c00f6af0273nxbx,308.68301665,8.96597318421
48badabcce6015d257ff5809761486c8qgjul,15104.0183368,5794.4907418
48c7ab47c8de7dee894f3810b86d5b545w40w,95.7196945421,34.355713932
48cb2cffc0d9004d1584cc02d3dbb1c3hii0r,660.396362039,482.763596672
48d01d8fe2e6373a0cd6806b26801e097u9dk,0.0,0.0
48d31d8fc2d725547e185e97459d0155z02z7,0.0,0.0
48d4797af6bd4f768538358e821a175c14ut6,0.0,0.0
48d51b553b34d52dcff63d57bff822fcqmn2c,10.6046029027,8.81284343352
48e03c096cdb040432600a898cad86330daoa,2236.87209304,2481.23886068
48ea8a8bfd5fa7cf5c50f7d8f127faffbhb0y,1.79175946923,0.0
48f1847483c7b8c0f32ecd7cb7ac1853gpg58,417.510106858,86.3949948139
48f366214757db27dc1c8471cda14b6dbeprf,10.6046029027,8.81284343352
48fd18427f5e4b8d9cb568aa5cd6a3f9sizo0,1738.05712998,1386.82369491
4902e2c5063d06af1b7c12e5269fa842h8u2e,1304.29046688,725.734738208
4922d20e07d04601e8724be5e9f9576blyccu,0.0,0.0
493588b5f3249d6ca3c552875b09e7e1ye0v0,0.0,0.0
4950352b0410495ef65a92b08b5be463c20yn,0.0,0.0
4955e2c318d0bdca797ce17794ba18fblhaau,38191.5510174,28640.7870529
49710fce63f54c68f9bae6141673e7c5s1ywf,18639.6515294,13871.6958504
49751ca502ec6b3a75de1ed1f96cfd50upx4i,32100.6155465,19901.0833334
4977ee44e7acdba8d5b2277e792ddeafqde8c,1.79175946923,1.79175946923
497b8beb19a7f674bc53acf7f5c7ec8cxv68x,4.78749174278,2.99573227355
497ef6187e03fd9d4387ac436461a40f982dq,36.395445208,8.49617382419
4981c32c54dde65b79dbc48fd9ab6457caqze,3.17805383035,2.48490664979
49846ef3bcc3e38146b6a185f52a697eodkto,380.103549998,207.682097897
4985bdbf8710c33fd7c9d4771db7c690mcbyr,3.17805383035,3.17805383035
4988ad14480455e318da46bbd904fd15gm832,4.78749174278,4.09434456222
498a5d239b30c64379dbc0e2962b3a3bvvz3i,5395.31482185,4052.17801709
4992da4511c3c1b4efed3e16c7d8dec65ilfj,57.3699709354,33.1344993213
4997f0d7074a1d9f8bedf5575b6a4372w7nro,13.3126531038,14.4112653925
49b337bd08443e511615df03f130e6f5kiwkk,6424.03922685,3505.630933
49bb5a3c944b8fc337981cc7a9ccae41u31d7,1.79175946923,1.79175946923
49c3957287d24e69713e4355933b74baoijix,27.8992713838,22.9294580843
49c3fe390b7fea477dfaf77e75ce5e4fvgojr,22.0131673524,14.58661828
49d09414e55fbf4963d12968ac024c16w9zm0,33.0196813897,12.5268618292
49db3ff6d8c83e75929eb2cc592090b6pjo74,4.78749174278,4.09434456222
49eaad86d095aa5af75ce34e59e4b7f1mmf9q,8.81284343352,2.07944154168
49f4481b6bc2255e745ef20ac2a720754r9mp,0.0,0.0
4a051af69bf679ee741fb2807405d5fa7l3k0,3.17805383035,1.38629436112
4a12a4857cc5e259bb276b6f886e6346tg6wn,528.580177522,453.666007799
4a27630b38b9e2188dca0e0377dc9b5c938qo,54.7847293981,44.1801264954
4a2d5b70f0fcec3ad9d8ac4b447efd6f3vs9c,2683.99830271,2021.3024892
4a3c90a0d9f76dcd825fe1cf5047c954q48po,22.5521638531,17.5823505535
4a41c9c9a98852a083f16eb7db0f5a32kxns9,10.6046029027,0.0
4a476d7b3089cd38844ea1b89dd5dc905qo0f,0.0,0.0
4a8033e0cd9575560c86920b99d67f427hgge,894.228342942,903.831299291
4a8be57d54e66c407fbfe3b225c15d79nt8bj,0.0,0.0
4a8e718a160e1d8d605a043b9d3ac795mipln,8.52516136107,5.34710753072
4a92088c9817939328005a976929e5cfrtahp,84.0164793507,66.8018535773
4a9b7b137e14947923bac29a694ed2af6egiw,0.69314718056,0.69314718056
4a9b8b8645b60559f30c00e4cc13165d39url,1445.79596566,0.0
4aad6f0ffe775217e4ef8c91d69707545li52,1.79175946923,1.09861228867
4ab12bc61c82ddd9c2d65e60555808acqgos1,601.029079168,460.926327503
4ab478cf4c054a5079e6e47417eeb529648ku,0.69314718056,0.69314718056
4ab56df4b1befe3e2ce5cd98e8950ba2psqq2,0.0,0.0
4abedb0c05a6b24ab5561fb83906c81endh4u,0.0,0.0
4ac31aea605d17045ceedbce23eed239omved,0.0,0.0
4ae96d7f1d334b2b64e4ed8f6bc35a8euexme,15.1044125731,10.3169208303
4aeaae693ab3afc7dc55ba0082a0e9b187wfb,80.5291383313,79.0856855564
4af5e2532224f9f7d1d039704573d9205jbkv,13184.1017144,8897.1178492
4b2c353b1331bc8eec4e18c5347ec18dq3fjb,0.0,0.0
4b32495335dd238db6285f7c6bbe051fv1qoe,1.79175946923,0.0
4b4e0220313aed060f73b99c6a0dc08btsxt1,186.565261184,123.595803063
4b4e709a20939a9a35a1d850fe895afem5wd6,0.0,0.0
4b571f268b7a1f6f2e836ebd48c37563pf6al,33276.4657126,18313.0719998
4b72cbc9d9ef0238bb666feea6d79e718qry1,0.0,0.0
4b8a1c9b43261dcf750eedee25978bbfp7yrj,9106.75843622,5664.87526305
4b9260b578bac8d676cb8d1d7b90c553zgisk,3.17805383035,3.17805383035
4b9bf4cf1085e9d839e833e4b9d40f2a8ps14,27.8992713838,24.0280703729
4bc36458d9e977d4b4f6a0e6834c75bd66bsz,7527.91774264,5341.02567313
4bdc33931675afd8401ad95102eca66ftcqkh,27.8992713838,10.396963538
4bddcd4957ff826dfd3b3efe6eb96be9aw5tz,87608.8233712,75057.166873
4be30f00d7e97ad38cfb33a2322077b4b02n2,8679.16803465,6839.70580667
4bebb0c81e89088613963c98e166a652pgp1x,188.073957527,124.041605199
4bee2d6870157baf6ec9dc17597a4de3zzsm9,0.0,0.0
4bee9aba2abda51bf43d639013d6efe12iycd,0.0,0.0
4bf30b842eadc03b3c38cc7b4ef0edd94n7so,8.81284343352,9.91145572219
4c12adca204268a58e46a05fe5d9d006us2is,1460.65499214,500.482125804
4c2699de8bc9516b09c5e5c8bae6d6c6xiry9,121.533081515,78.9937031667
4c27839f15b963ac4675d193fcc66df50t7qd,176.395848407,142.140469362
4c2af41637c123c78074e46a22526298vol9h,1.79175946923,1.79175946923
4c341a39553faef07ddb917ea4e069ed0yi3y,153.875929653,105.285246757
4c4431ec9b6e683bdc5a3118d5140105r1nas,0.0,0.0
4c46b1ea933d574a985776ed356312505nagr,0.0,0.69314718056
4c669ef93cde71e8ac3b65d1625ffcccehk7v,8264.57344972,4887.69399241
4c67576a6f30a158d16d790a7fc482b0zqxue,4600.48533662,10914.7649344
4c6925e4c3bd567507594099a94b43670hmhe,0.0,0.0
4c7be8268546856b3571b5de103acc25y06xt,5.88610403145,1.79175946923
4c850490d943aaa2ce265465ee6dd005uhqbg,82.7079312529,11.2734619648
4c8bfbbfad924c7eb74e07bfe025823fqj39e,23346.2625355,11384.7954672
4c93ba564461b1412df6f033c8ef71e8ck438,4374.48981183,2142.99868908
4c9d2325acd5f918949c990f3e604ee6dufzj,14.4112653925,10.3169208303
4ca0886f78367e0dce1e4e99003ea13dmp6zp,14.4112653925,10.3169208303
4cace4492e4510ca9abf8d8b7ef66690fecv7,1146.81874873,645.670698332
4cbb75faa9d574a4ca40f2d7f69a8d75jyg2v,89.0136916245,57.9653539472
4ccc7433445a7221a6223fee6ef6f0326jfg6,4373.66235673,2641.46030784
4ccde027a20264ab2d04392b60e31b4fu3ray,0.0,0.0
4cd52ae88da3e30dbe01da5048151c98p4f0v,0.0,0.0
4cdb3c7758282fe485b61198df9decc8qzq9k,5370.72026446,3491.4014542
4cdf0aaf5ef5d0cce46d10a864661e38u9bsn,13954.01821,9144.05430188
4ce7a1dab283f07a5c022a91c4727384d5g5z,660.309345968,400.50541428
4cf9c56df4594860df56285e9293a7f7evfix,464.242838013,303.260562875
4cfd6576952bf02215c5fe1de1e771d52yllr,1.79175946923,1.79175946923
4d0a0183b971b4efac5c022a6cd1347b4cpvn,260.564940972,4.34380542185
4d0ef1e14225a1036f2df8f131580ae9mewjt,0.0,0.0
4d12bfd7ac836e30611a32012a0e55c03hkj7,187.58350821,13.7433397852
4d1542974bc322859d3d099b8c5193felot1k,1600.14124728,81.0797720831
4d284bce5041ed434b6dbbb5a79b907ex85rz,610.694771341,148.933326296
4d2fc319ce6c2ad370052e0f6f2b0a1dxiyau,117.661880505,51.1584317285
4d376a688d198d5c413a07848e0e97ffgx13w,674.461179679,660.56073991
4d43b95f69bf794b896383ed37411c6cgcdzh,4.78749174278,4.78749174278
4d492abda420632b164e07cddb8b6c8brwe51,0.0,0.0
4d52f2fdd2980ece7833a1c249826dc62h0yx,4.78749174278,4.09434456222
4d6580da346435dff2503c55ee5e0cf8wbkb3,2369.25132307,1237.76024417
4d68592e6de1b3f780b1d53b46bead33xbu5r,9162.80830179,7418.5836373
4d6f7d79eedab7a5da496a229803b53538mdn,0.69314718056,0.0
4d6fa52e125a18f433db6e6603b58ec7k1key,323.128888351,198.803077153
4d76c34e150be9715011f6a4fa7c361eu3jbp,28.1869534563,20.9145550637
4d78af325faf00ce6675d2cdb324051063qa0,41.2515034617,3.61091791264
4d7bda740714fd1ec3db19e0aa02fb5bag3dd,328.462345263,138.097239678
4d7d8a90d470da6f75b31887f7f1d5cdsdic2,1030.00203761,0.0
4d869173b8918b5f15bdea0e9cc60482fzjpr,637.461168216,632.843164072
4d884bc55021af52c5f262ba2680f4ed8sctg,1611.69586354,1204.19871355
4d8a621db41bd1648f69240c52b8c0bdo6ytv,4.78749174278,1.60943791243
4da45cc915c32d4368ac7e773d92d4affwqrr,203.679626272,118.160853647
4dbc8d336dbe0241c9bbb0f3630f25059yo43,0.0,0.0
4dc72bc83536cccba2050b69a92199851tp53,136.802722637,59.7391227211
4dd2a50e589cde2802c4bab143dea61ak517w,0.69314718056,0.0
4dd5eeae7cadbe9dda50852804a1e9e7xbr33,0.0,0.0
4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,152280.434125,2553.85626511
4ddeb09eda38180d773c4447f2044a554q77s,0.0,0.0
4de2f22ca840fce9ac653e4aa06d9b0cnhudf,256.894735279,254.750755216
4de568a9b480f0dcd3f2ac385121d75bbpy82,0.0,0.0
4df15461e6ced548045eea504ea4e105eajt0,107.454960569,95.1456095745
4df80ef61905f52cd535096d58f71dfehs7mw,0.0,0.0
4df9c9ca020f09c8789c1054805a1fd6v11lc,39.3398841872,0.0
